NWS_ID,USGS_ID,GOES_ID,HSA,Latitude_dd,Longitude_dd,LOCATION,WAC,WRIA_NR,WRIA_NM,mm_dd,stream_name,rule,value,station_type,station_substitution
PATW1,12449950,DD0AB56C,OTX,48.0775,-119.983889,METHOW RIVER NEAR PATEROS WA,WAC173548,48,METHOW,26-Oct,Lower_Methow_R_nr_Pateros,NA,425,USGS,NA
PATW1,12449950,DD0AB56C,OTX,48.0775,-119.983889,METHOW RIVER NEAR PATEROS WA,WAC173548,48,METHOW,27-Oct,Lower_Methow_R_nr_Pateros,NA,425,USGS,NA
PATW1,12449950,DD0AB56C,OTX,48.0775,-119.983889,METHOW RIVER NEAR PATEROS WA,WAC173548,48,METHOW,28-Oct,Lower_Methow_R_nr_Pateros,NA,425,USGS,NA
PATW1,12449950,DD0AB56C,OTX,48.0775,-119.983889,METHOW RIVER NEAR PATEROS WA,WAC173548,48,METHOW,29-Oct,Lower_Methow_R_nr_Pateros,NA,425,USGS,NA
PATW1,12449950,DD0AB56C,OTX,48.0775,-119.983889,METHOW RIVER NEAR PATEROS WA,WAC173548,48,METHOW,30-Oct,Lower_Methow_R_nr_Pateros,NA,425,USGS,NA
PATW1,12449950,DD0AB56C,OTX,48.0775,-119.983889,METHOW RIVER NEAR PATEROS WA,WAC173548,48,METHOW,31-Oct,Lower_Methow_R_nr_Pateros,NA,425,USGS,NA
PATW1,12449950,DD0AB56C,OTX,48.0775,-119.983889,METHOW RIVER NEAR PATEROS WA,WAC173548,48,METHOW,1-Nov,Lower_Methow_R_nr_Pateros,NA,425,USGS,NA
PATW1,12449950,DD0AB56C,OTX,48.0775,-119.983889,METHOW RIVER NEAR PATEROS WA,WAC173548,48,METHOW,2-Nov,Lower_Methow_R_nr_Pateros,NA,425,USGS,NA
PATW1,12449950,DD0AB56C,OTX,48.0775,-119.983889,METHOW RIVER NEAR PATEROS WA,WAC173548,48,METHOW,3-Nov,Lower_Methow_R_nr_Pateros,NA,425,USGS,NA
PATW1,12449950,DD0AB56C,OTX,48.0775,-119.983889,METHOW RIVER NEAR PATEROS WA,WAC173548,48,METHOW,4-Nov,Lower_Methow_R_nr_Pateros,NA,425,USGS,NA
PATW1,12449950,DD0AB56C,OTX,48.0775,-119.983889,METHOW RIVER NEAR PATEROS WA,WAC173548,48,METHOW,5-Nov,Lower_Methow_R_nr_Pateros,NA,425,USGS,NA
PATW1,12449950,DD0AB56C,OTX,48.0775,-119.983889,METHOW RIVER NEAR PATEROS WA,WAC173548,48,METHOW,6-Nov,Lower_Methow_R_nr_Pateros,NA,425,USGS,NA
PATW1,12449950,DD0AB56C,OTX,48.0775,-119.983889,METHOW RIVER NEAR PATEROS WA,WAC173548,48,METHOW,7-Nov,Lower_Methow_R_nr_Pateros,NA,425,USGS,NA
PATW1,12449950,DD0AB56C,OTX,48.0775,-119.983889,METHOW RIVER NEAR PATEROS WA,WAC173548,48,METHOW,8-Nov,Lower_Methow_R_nr_Pateros,NA,425,USGS,NA
PATW1,12449950,DD0AB56C,OTX,48.0775,-119.983889,METHOW RIVER NEAR PATEROS WA,WAC173548,48,METHOW,9-Nov,Lower_Methow_R_nr_Pateros,NA,425,USGS,NA
PATW1,12449950,DD0AB56C,OTX,48.0775,-119.983889,METHOW RIVER NEAR PATEROS WA,WAC173548,48,METHOW,10-Nov,Lower_Methow_R_nr_Pateros,NA,425,USGS,NA
PATW1,12449950,DD0AB56C,OTX,48.0775,-119.983889,METHOW RIVER NEAR PATEROS WA,WAC173548,48,METHOW,11-Nov,Lower_Methow_R_nr_Pateros,NA,425,USGS,NA
PATW1,12449950,DD0AB56C,OTX,48.0775,-119.983889,METHOW RIVER NEAR PATEROS WA,WAC173548,48,METHOW,12-Nov,Lower_Methow_R_nr_Pateros,NA,425,USGS,NA
PATW1,12449950,DD0AB56C,OTX,48.0775,-119.983889,METHOW RIVER NEAR PATEROS WA,WAC173548,48,METHOW,13-Nov,Lower_Methow_R_nr_Pateros,NA,425,USGS,NA
PATW1,12449950,DD0AB56C,OTX,48.0775,-119.983889,METHOW RIVER NEAR PATEROS WA,WAC173548,48,METHOW,14-Nov,Lower_Methow_R_nr_Pateros,NA,425,USGS,NA
PATW1,12449950,DD0AB56C,OTX,48.0775,-119.983889,METHOW RIVER NEAR PATEROS WA,WAC173548,48,METHOW,15-Nov,Lower_Methow_R_nr_Pateros,NA,425,USGS,NA
PATW1,12449950,DD0AB56C,OTX,48.0775,-119.983889,METHOW RIVER NEAR PATEROS WA,WAC173548,48,METHOW,16-Nov,Lower_Methow_R_nr_Pateros,NA,422,USGS,NA
PATW1,12449950,DD0AB56C,OTX,48.0775,-119.983889,METHOW RIVER NEAR PATEROS WA,WAC173548,48,METHOW,17-Nov,Lower_Methow_R_nr_Pateros,NA,420,USGS,NA
PATW1,12449950,DD0AB56C,OTX,48.0775,-119.983889,METHOW RIVER NEAR PATEROS WA,WAC173548,48,METHOW,18-Nov,Lower_Methow_R_nr_Pateros,NA,418,USGS,NA
PATW1,12449950,DD0AB56C,OTX,48.0775,-119.983889,METHOW RIVER NEAR PATEROS WA,WAC173548,48,METHOW,19-Nov,Lower_Methow_R_nr_Pateros,NA,415,USGS,NA
PATW1,12449950,DD0AB56C,OTX,48.0775,-119.983889,METHOW RIVER NEAR PATEROS WA,WAC173548,48,METHOW,20-Nov,Lower_Methow_R_nr_Pateros,NA,413,USGS,NA
PATW1,12449950,DD0AB56C,OTX,48.0775,-119.983889,METHOW RIVER NEAR PATEROS WA,WAC173548,48,METHOW,21-Nov,Lower_Methow_R_nr_Pateros,NA,411,USGS,NA
PATW1,12449950,DD0AB56C,OTX,48.0775,-119.983889,METHOW RIVER NEAR PATEROS WA,WAC173548,48,METHOW,22-Nov,Lower_Methow_R_nr_Pateros,NA,409,USGS,NA
PATW1,12449950,DD0AB56C,OTX,48.0775,-119.983889,METHOW RIVER NEAR PATEROS WA,WAC173548,48,METHOW,23-Nov,Lower_Methow_R_nr_Pateros,NA,407,USGS,NA
PATW1,12449950,DD0AB56C,OTX,48.0775,-119.983889,METHOW RIVER NEAR PATEROS WA,WAC173548,48,METHOW,24-Nov,Lower_Methow_R_nr_Pateros,NA,404,USGS,NA
PATW1,12449950,DD0AB56C,OTX,48.0775,-119.983889,METHOW RIVER NEAR PATEROS WA,WAC173548,48,METHOW,25-Nov,Lower_Methow_R_nr_Pateros,NA,402,USGS,NA
PATW1,12449950,DD0AB56C,OTX,48.0775,-119.983889,METHOW RIVER NEAR PATEROS WA,WAC173548,48,METHOW,26-Nov,Lower_Methow_R_nr_Pateros,NA,400,USGS,NA
PATW1,12449950,DD0AB56C,OTX,48.0775,-119.983889,METHOW RIVER NEAR PATEROS WA,WAC173548,48,METHOW,27-Nov,Lower_Methow_R_nr_Pateros,NA,398,USGS,NA
PATW1,12449950,DD0AB56C,OTX,48.0775,-119.983889,METHOW RIVER NEAR PATEROS WA,WAC173548,48,METHOW,28-Nov,Lower_Methow_R_nr_Pateros,NA,396,USGS,NA
PATW1,12449950,DD0AB56C,OTX,48.0775,-119.983889,METHOW RIVER NEAR PATEROS WA,WAC173548,48,METHOW,29-Nov,Lower_Methow_R_nr_Pateros,NA,394,USGS,NA
PATW1,12449950,DD0AB56C,OTX,48.0775,-119.983889,METHOW RIVER NEAR PATEROS WA,WAC173548,48,METHOW,30-Nov,Lower_Methow_R_nr_Pateros,NA,392,USGS,NA
PATW1,12449950,DD0AB56C,OTX,48.0775,-119.983889,METHOW RIVER NEAR PATEROS WA,WAC173548,48,METHOW,1-Dec,Lower_Methow_R_nr_Pateros,NA,390,USGS,NA
PATW1,12449950,DD0AB56C,OTX,48.0775,-119.983889,METHOW RIVER NEAR PATEROS WA,WAC173548,48,METHOW,2-Dec,Lower_Methow_R_nr_Pateros,NA,387,USGS,NA
PATW1,12449950,DD0AB56C,OTX,48.0775,-119.983889,METHOW RIVER NEAR PATEROS WA,WAC173548,48,METHOW,3-Dec,Lower_Methow_R_nr_Pateros,NA,384,USGS,NA
PATW1,12449950,DD0AB56C,OTX,48.0775,-119.983889,METHOW RIVER NEAR PATEROS WA,WAC173548,48,METHOW,4-Dec,Lower_Methow_R_nr_Pateros,NA,381,USGS,NA
PATW1,12449950,DD0AB56C,OTX,48.0775,-119.983889,METHOW RIVER NEAR PATEROS WA,WAC173548,48,METHOW,5-Dec,Lower_Methow_R_nr_Pateros,NA,378,USGS,NA
PATW1,12449950,DD0AB56C,OTX,48.0775,-119.983889,METHOW RIVER NEAR PATEROS WA,WAC173548,48,METHOW,6-Dec,Lower_Methow_R_nr_Pateros,NA,375,USGS,NA
PATW1,12449950,DD0AB56C,OTX,48.0775,-119.983889,METHOW RIVER NEAR PATEROS WA,WAC173548,48,METHOW,7-Dec,Lower_Methow_R_nr_Pateros,NA,372,USGS,NA
PATW1,12449950,DD0AB56C,OTX,48.0775,-119.983889,METHOW RIVER NEAR PATEROS WA,WAC173548,48,METHOW,8-Dec,Lower_Methow_R_nr_Pateros,NA,369,USGS,NA
PATW1,12449950,DD0AB56C,OTX,48.0775,-119.983889,METHOW RIVER NEAR PATEROS WA,WAC173548,48,METHOW,9-Dec,Lower_Methow_R_nr_Pateros,NA,366,USGS,NA
PATW1,12449950,DD0AB56C,OTX,48.0775,-119.983889,METHOW RIVER NEAR PATEROS WA,WAC173548,48,METHOW,10-Dec,Lower_Methow_R_nr_Pateros,NA,363,USGS,NA
PATW1,12449950,DD0AB56C,OTX,48.0775,-119.983889,METHOW RIVER NEAR PATEROS WA,WAC173548,48,METHOW,11-Dec,Lower_Methow_R_nr_Pateros,NA,360,USGS,NA
PATW1,12449950,DD0AB56C,OTX,48.0775,-119.983889,METHOW RIVER NEAR PATEROS WA,WAC173548,48,METHOW,12-Dec,Lower_Methow_R_nr_Pateros,NA,358,USGS,NA
PATW1,12449950,DD0AB56C,OTX,48.0775,-119.983889,METHOW RIVER NEAR PATEROS WA,WAC173548,48,METHOW,13-Dec,Lower_Methow_R_nr_Pateros,NA,355,USGS,NA
PATW1,12449950,DD0AB56C,OTX,48.0775,-119.983889,METHOW RIVER NEAR PATEROS WA,WAC173548,48,METHOW,14-Dec,Lower_Methow_R_nr_Pateros,NA,352,USGS,NA
PATW1,12449950,DD0AB56C,OTX,48.0775,-119.983889,METHOW RIVER NEAR PATEROS WA,WAC173548,48,METHOW,15-Dec,Lower_Methow_R_nr_Pateros,NA,350,USGS,NA
PATW1,12449950,DD0AB56C,OTX,48.0775,-119.983889,METHOW RIVER NEAR PATEROS WA,WAC173548,48,METHOW,16-Dec,Lower_Methow_R_nr_Pateros,NA,350,USGS,NA
PATW1,12449950,DD0AB56C,OTX,48.0775,-119.983889,METHOW RIVER NEAR PATEROS WA,WAC173548,48,METHOW,17-Dec,Lower_Methow_R_nr_Pateros,NA,350,USGS,NA
PATW1,12449950,DD0AB56C,OTX,48.0775,-119.983889,METHOW RIVER NEAR PATEROS WA,WAC173548,48,METHOW,18-Dec,Lower_Methow_R_nr_Pateros,NA,350,USGS,NA
PATW1,12449950,DD0AB56C,OTX,48.0775,-119.983889,METHOW RIVER NEAR PATEROS WA,WAC173548,48,METHOW,19-Dec,Lower_Methow_R_nr_Pateros,NA,350,USGS,NA
PATW1,12449950,DD0AB56C,OTX,48.0775,-119.983889,METHOW RIVER NEAR PATEROS WA,WAC173548,48,METHOW,20-Dec,Lower_Methow_R_nr_Pateros,NA,350,USGS,NA
PATW1,12449950,DD0AB56C,OTX,48.0775,-119.983889,METHOW RIVER NEAR PATEROS WA,WAC173548,48,METHOW,21-Dec,Lower_Methow_R_nr_Pateros,NA,350,USGS,NA
PATW1,12449950,DD0AB56C,OTX,48.0775,-119.983889,METHOW RIVER NEAR PATEROS WA,WAC173548,48,METHOW,22-Dec,Lower_Methow_R_nr_Pateros,NA,350,USGS,NA
PATW1,12449950,DD0AB56C,OTX,48.0775,-119.983889,METHOW RIVER NEAR PATEROS WA,WAC173548,48,METHOW,23-Dec,Lower_Methow_R_nr_Pateros,NA,350,USGS,NA
PATW1,12449950,DD0AB56C,OTX,48.0775,-119.983889,METHOW RIVER NEAR PATEROS WA,WAC173548,48,METHOW,24-Dec,Lower_Methow_R_nr_Pateros,NA,350,USGS,NA
PATW1,12449950,DD0AB56C,OTX,48.0775,-119.983889,METHOW RIVER NEAR PATEROS WA,WAC173548,48,METHOW,25-Dec,Lower_Methow_R_nr_Pateros,NA,350,USGS,NA
PATW1,12449950,DD0AB56C,OTX,48.0775,-119.983889,METHOW RIVER NEAR PATEROS WA,WAC173548,48,METHOW,26-Dec,Lower_Methow_R_nr_Pateros,NA,350,USGS,NA
PATW1,12449950,DD0AB56C,OTX,48.0775,-119.983889,METHOW RIVER NEAR PATEROS WA,WAC173548,48,METHOW,27-Dec,Lower_Methow_R_nr_Pateros,NA,350,USGS,NA
PATW1,12449950,DD0AB56C,OTX,48.0775,-119.983889,METHOW RIVER NEAR PATEROS WA,WAC173548,48,METHOW,28-Dec,Lower_Methow_R_nr_Pateros,NA,350,USGS,NA
PATW1,12449950,DD0AB56C,OTX,48.0775,-119.983889,METHOW RIVER NEAR PATEROS WA,WAC173548,48,METHOW,29-Dec,Lower_Methow_R_nr_Pateros,NA,350,USGS,NA
PATW1,12449950,DD0AB56C,OTX,48.0775,-119.983889,METHOW RIVER NEAR PATEROS WA,WAC173548,48,METHOW,30-Dec,Lower_Methow_R_nr_Pateros,NA,350,USGS,NA
PATW1,12449950,DD0AB56C,OTX,48.0775,-119.983889,METHOW RIVER NEAR PATEROS WA,WAC173548,48,METHOW,31-Dec,Lower_Methow_R_nr_Pateros,NA,350,USGS,NA
PESW1,12459000,16392488,OTX,47.583333,-120.618333,WENATCHEE RIVER AT PESHASTIN WA,WAC173545,45,WENATCHEE,1-Jan,Wenatchee R at Peshastin,Rule83,700,USGS,NA
PESW1,12459000,16392488,OTX,47.583333,-120.618333,WENATCHEE RIVER AT PESHASTIN WA,WAC173545,45,WENATCHEE,1-Jan,Wenatchee R at Peshastin,Rule07,1933,USGS,NA
PESW1,12459000,16392488,OTX,47.583333,-120.618333,WENATCHEE RIVER AT PESHASTIN WA,WAC173545,45,WENATCHEE,2-Jan,Wenatchee R at Peshastin,Rule83,700,USGS,NA
PESW1,12459000,16392488,OTX,47.583333,-120.618333,WENATCHEE RIVER AT PESHASTIN WA,WAC173545,45,WENATCHEE,2-Jan,Wenatchee R at Peshastin,Rule07,1933,USGS,NA
PESW1,12459000,16392488,OTX,47.583333,-120.618333,WENATCHEE RIVER AT PESHASTIN WA,WAC173545,45,WENATCHEE,3-Jan,Wenatchee R at Peshastin,Rule83,700,USGS,NA
PESW1,12459000,16392488,OTX,47.583333,-120.618333,WENATCHEE RIVER AT PESHASTIN WA,WAC173545,45,WENATCHEE,3-Jan,Wenatchee R at Peshastin,Rule07,1933,USGS,NA
PESW1,12459000,16392488,OTX,47.583333,-120.618333,WENATCHEE RIVER AT PESHASTIN WA,WAC173545,45,WENATCHEE,4-Jan,Wenatchee R at Peshastin,Rule83,700,USGS,NA
PESW1,12459000,16392488,OTX,47.583333,-120.618333,WENATCHEE RIVER AT PESHASTIN WA,WAC173545,45,WENATCHEE,4-Jan,Wenatchee R at Peshastin,Rule07,1933,USGS,NA
PESW1,12459000,16392488,OTX,47.583333,-120.618333,WENATCHEE RIVER AT PESHASTIN WA,WAC173545,45,WENATCHEE,5-Jan,Wenatchee R at Peshastin,Rule83,700,USGS,NA
PESW1,12459000,16392488,OTX,47.583333,-120.618333,WENATCHEE RIVER AT PESHASTIN WA,WAC173545,45,WENATCHEE,5-Jan,Wenatchee R at Peshastin,Rule07,1933,USGS,NA
PESW1,12459000,16392488,OTX,47.583333,-120.618333,WENATCHEE RIVER AT PESHASTIN WA,WAC173545,45,WENATCHEE,6-Jan,Wenatchee R at Peshastin,Rule83,700,USGS,NA
PESW1,12459000,16392488,OTX,47.583333,-120.618333,WENATCHEE RIVER AT PESHASTIN WA,WAC173545,45,WENATCHEE,6-Jan,Wenatchee R at Peshastin,Rule07,1933,USGS,NA
PESW1,12459000,16392488,OTX,47.583333,-120.618333,WENATCHEE RIVER AT PESHASTIN WA,WAC173545,45,WENATCHEE,7-Jan,Wenatchee R at Peshastin,Rule83,700,USGS,NA
PESW1,12459000,16392488,OTX,47.583333,-120.618333,WENATCHEE RIVER AT PESHASTIN WA,WAC173545,45,WENATCHEE,7-Jan,Wenatchee R at Peshastin,Rule07,1933,USGS,NA
PESW1,12459000,16392488,OTX,47.583333,-120.618333,WENATCHEE RIVER AT PESHASTIN WA,WAC173545,45,WENATCHEE,8-Jan,Wenatchee R at Peshastin,Rule83,700,USGS,NA
PESW1,12459000,16392488,OTX,47.583333,-120.618333,WENATCHEE RIVER AT PESHASTIN WA,WAC173545,45,WENATCHEE,8-Jan,Wenatchee R at Peshastin,Rule07,1933,USGS,NA
PESW1,12459000,16392488,OTX,47.583333,-120.618333,WENATCHEE RIVER AT PESHASTIN WA,WAC173545,45,WENATCHEE,9-Jan,Wenatchee R at Peshastin,Rule83,700,USGS,NA
PESW1,12459000,16392488,OTX,47.583333,-120.618333,WENATCHEE RIVER AT PESHASTIN WA,WAC173545,45,WENATCHEE,9-Jan,Wenatchee R at Peshastin,Rule07,1933,USGS,NA
PESW1,12459000,16392488,OTX,47.583333,-120.618333,WENATCHEE RIVER AT PESHASTIN WA,WAC173545,45,WENATCHEE,10-Jan,Wenatchee R at Peshastin,Rule83,700,USGS,NA
PESW1,12459000,16392488,OTX,47.583333,-120.618333,WENATCHEE RIVER AT PESHASTIN WA,WAC173545,45,WENATCHEE,10-Jan,Wenatchee R at Peshastin,Rule07,1933,USGS,NA
PESW1,12459000,16392488,OTX,47.583333,-120.618333,WENATCHEE RIVER AT PESHASTIN WA,WAC173545,45,WENATCHEE,11-Jan,Wenatchee R at Peshastin,Rule83,700,USGS,NA
PESW1,12459000,16392488,OTX,47.583333,-120.618333,WENATCHEE RIVER AT PESHASTIN WA,WAC173545,45,WENATCHEE,11-Jan,Wenatchee R at Peshastin,Rule07,1933,USGS,NA
PESW1,12459000,16392488,OTX,47.583333,-120.618333,WENATCHEE RIVER AT PESHASTIN WA,WAC173545,45,WENATCHEE,12-Jan,Wenatchee R at Peshastin,Rule83,700,USGS,NA
PESW1,12459000,16392488,OTX,47.583333,-120.618333,WENATCHEE RIVER AT PESHASTIN WA,WAC173545,45,WENATCHEE,12-Jan,Wenatchee R at Peshastin,Rule07,1933,USGS,NA
PESW1,12459000,16392488,OTX,47.583333,-120.618333,WENATCHEE RIVER AT PESHASTIN WA,WAC173545,45,WENATCHEE,13-Jan,Wenatchee R at Peshastin,Rule83,700,USGS,NA
PESW1,12459000,16392488,OTX,47.583333,-120.618333,WENATCHEE RIVER AT PESHASTIN WA,WAC173545,45,WENATCHEE,13-Jan,Wenatchee R at Peshastin,Rule07,1933,USGS,NA
PESW1,12459000,16392488,OTX,47.583333,-120.618333,WENATCHEE RIVER AT PESHASTIN WA,WAC173545,45,WENATCHEE,14-Jan,Wenatchee R at Peshastin,Rule83,700,USGS,NA
PESW1,12459000,16392488,OTX,47.583333,-120.618333,WENATCHEE RIVER AT PESHASTIN WA,WAC173545,45,WENATCHEE,14-Jan,Wenatchee R at Peshastin,Rule07,1933,USGS,NA
PESW1,12459000,16392488,OTX,47.583333,-120.618333,WENATCHEE RIVER AT PESHASTIN WA,WAC173545,45,WENATCHEE,15-Jan,Wenatchee R at Peshastin,Rule83,700,USGS,NA
PESW1,12459000,16392488,OTX,47.583333,-120.618333,WENATCHEE RIVER AT PESHASTIN WA,WAC173545,45,WENATCHEE,15-Jan,Wenatchee R at Peshastin,Rule07,1933,USGS,NA
PESW1,12459000,16392488,OTX,47.583333,-120.618333,WENATCHEE RIVER AT PESHASTIN WA,WAC173545,45,WENATCHEE,16-Jan,Wenatchee R at Peshastin,Rule83,700,USGS,NA
PESW1,12459000,16392488,OTX,47.583333,-120.618333,WENATCHEE RIVER AT PESHASTIN WA,WAC173545,45,WENATCHEE,16-Jan,Wenatchee R at Peshastin,Rule07,1933,USGS,NA
PESW1,12459000,16392488,OTX,47.583333,-120.618333,WENATCHEE RIVER AT PESHASTIN WA,WAC173545,45,WENATCHEE,17-Jan,Wenatchee R at Peshastin,Rule83,700,USGS,NA
PESW1,12459000,16392488,OTX,47.583333,-120.618333,WENATCHEE RIVER AT PESHASTIN WA,WAC173545,45,WENATCHEE,17-Jan,Wenatchee R at Peshastin,Rule07,1933,USGS,NA
PESW1,12459000,16392488,OTX,47.583333,-120.618333,WENATCHEE RIVER AT PESHASTIN WA,WAC173545,45,WENATCHEE,18-Jan,Wenatchee R at Peshastin,Rule83,700,USGS,NA
PESW1,12459000,16392488,OTX,47.583333,-120.618333,WENATCHEE RIVER AT PESHASTIN WA,WAC173545,45,WENATCHEE,18-Jan,Wenatchee R at Peshastin,Rule07,1933,USGS,NA
PESW1,12459000,16392488,OTX,47.583333,-120.618333,WENATCHEE RIVER AT PESHASTIN WA,WAC173545,45,WENATCHEE,19-Jan,Wenatchee R at Peshastin,Rule83,700,USGS,NA
PESW1,12459000,16392488,OTX,47.583333,-120.618333,WENATCHEE RIVER AT PESHASTIN WA,WAC173545,45,WENATCHEE,19-Jan,Wenatchee R at Peshastin,Rule07,1933,USGS,NA
PESW1,12459000,16392488,OTX,47.583333,-120.618333,WENATCHEE RIVER AT PESHASTIN WA,WAC173545,45,WENATCHEE,20-Jan,Wenatchee R at Peshastin,Rule83,700,USGS,NA
PESW1,12459000,16392488,OTX,47.583333,-120.618333,WENATCHEE RIVER AT PESHASTIN WA,WAC173545,45,WENATCHEE,20-Jan,Wenatchee R at Peshastin,Rule07,1933,USGS,NA
PESW1,12459000,16392488,OTX,47.583333,-120.618333,WENATCHEE RIVER AT PESHASTIN WA,WAC173545,45,WENATCHEE,21-Jan,Wenatchee R at Peshastin,Rule83,700,USGS,NA
PESW1,12459000,16392488,OTX,47.583333,-120.618333,WENATCHEE RIVER AT PESHASTIN WA,WAC173545,45,WENATCHEE,21-Jan,Wenatchee R at Peshastin,Rule07,1933,USGS,NA
PESW1,12459000,16392488,OTX,47.583333,-120.618333,WENATCHEE RIVER AT PESHASTIN WA,WAC173545,45,WENATCHEE,22-Jan,Wenatchee R at Peshastin,Rule83,700,USGS,NA
PESW1,12459000,16392488,OTX,47.583333,-120.618333,WENATCHEE RIVER AT PESHASTIN WA,WAC173545,45,WENATCHEE,22-Jan,Wenatchee R at Peshastin,Rule07,1933,USGS,NA
PESW1,12459000,16392488,OTX,47.583333,-120.618333,WENATCHEE RIVER AT PESHASTIN WA,WAC173545,45,WENATCHEE,23-Jan,Wenatchee R at Peshastin,Rule83,700,USGS,NA
PESW1,12459000,16392488,OTX,47.583333,-120.618333,WENATCHEE RIVER AT PESHASTIN WA,WAC173545,45,WENATCHEE,23-Jan,Wenatchee R at Peshastin,Rule07,1933,USGS,NA
PESW1,12459000,16392488,OTX,47.583333,-120.618333,WENATCHEE RIVER AT PESHASTIN WA,WAC173545,45,WENATCHEE,24-Jan,Wenatchee R at Peshastin,Rule83,700,USGS,NA
PESW1,12459000,16392488,OTX,47.583333,-120.618333,WENATCHEE RIVER AT PESHASTIN WA,WAC173545,45,WENATCHEE,24-Jan,Wenatchee R at Peshastin,Rule07,1933,USGS,NA
PESW1,12459000,16392488,OTX,47.583333,-120.618333,WENATCHEE RIVER AT PESHASTIN WA,WAC173545,45,WENATCHEE,25-Jan,Wenatchee R at Peshastin,Rule83,700,USGS,NA
PESW1,12459000,16392488,OTX,47.583333,-120.618333,WENATCHEE RIVER AT PESHASTIN WA,WAC173545,45,WENATCHEE,25-Jan,Wenatchee R at Peshastin,Rule07,1933,USGS,NA
PESW1,12459000,16392488,OTX,47.583333,-120.618333,WENATCHEE RIVER AT PESHASTIN WA,WAC173545,45,WENATCHEE,26-Jan,Wenatchee R at Peshastin,Rule83,700,USGS,NA
PESW1,12459000,16392488,OTX,47.583333,-120.618333,WENATCHEE RIVER AT PESHASTIN WA,WAC173545,45,WENATCHEE,26-Jan,Wenatchee R at Peshastin,Rule07,1933,USGS,NA
PESW1,12459000,16392488,OTX,47.583333,-120.618333,WENATCHEE RIVER AT PESHASTIN WA,WAC173545,45,WENATCHEE,27-Jan,Wenatchee R at Peshastin,Rule83,700,USGS,NA
PESW1,12459000,16392488,OTX,47.583333,-120.618333,WENATCHEE RIVER AT PESHASTIN WA,WAC173545,45,WENATCHEE,27-Jan,Wenatchee R at Peshastin,Rule07,1933,USGS,NA
PESW1,12459000,16392488,OTX,47.583333,-120.618333,WENATCHEE RIVER AT PESHASTIN WA,WAC173545,45,WENATCHEE,28-Jan,Wenatchee R at Peshastin,Rule83,700,USGS,NA
PESW1,12459000,16392488,OTX,47.583333,-120.618333,WENATCHEE RIVER AT PESHASTIN WA,WAC173545,45,WENATCHEE,28-Jan,Wenatchee R at Peshastin,Rule07,1933,USGS,NA
PESW1,12459000,16392488,OTX,47.583333,-120.618333,WENATCHEE RIVER AT PESHASTIN WA,WAC173545,45,WENATCHEE,29-Jan,Wenatchee R at Peshastin,Rule83,700,USGS,NA
PESW1,12459000,16392488,OTX,47.583333,-120.618333,WENATCHEE RIVER AT PESHASTIN WA,WAC173545,45,WENATCHEE,29-Jan,Wenatchee R at Peshastin,Rule07,1933,USGS,NA
PESW1,12459000,16392488,OTX,47.583333,-120.618333,WENATCHEE RIVER AT PESHASTIN WA,WAC173545,45,WENATCHEE,30-Jan,Wenatchee R at Peshastin,Rule83,700,USGS,NA
PESW1,12459000,16392488,OTX,47.583333,-120.618333,WENATCHEE RIVER AT PESHASTIN WA,WAC173545,45,WENATCHEE,30-Jan,Wenatchee R at Peshastin,Rule07,1933,USGS,NA
PESW1,12459000,16392488,OTX,47.583333,-120.618333,WENATCHEE RIVER AT PESHASTIN WA,WAC173545,45,WENATCHEE,31-Jan,Wenatchee R at Peshastin,Rule83,700,USGS,NA
PESW1,12459000,16392488,OTX,47.583333,-120.618333,WENATCHEE RIVER AT PESHASTIN WA,WAC173545,45,WENATCHEE,31-Jan,Wenatchee R at Peshastin,Rule07,1933,USGS,NA
PESW1,12459000,16392488,OTX,47.583333,-120.618333,WENATCHEE RIVER AT PESHASTIN WA,WAC173545,45,WENATCHEE,1-Feb,Wenatchee R at Peshastin,Rule83,700,USGS,NA
PESW1,12459000,16392488,OTX,47.583333,-120.618333,WENATCHEE RIVER AT PESHASTIN WA,WAC173545,45,WENATCHEE,1-Feb,Wenatchee R at Peshastin,Rule07,1933,USGS,NA
PESW1,12459000,16392488,OTX,47.583333,-120.618333,WENATCHEE RIVER AT PESHASTIN WA,WAC173545,45,WENATCHEE,2-Feb,Wenatchee R at Peshastin,Rule83,700,USGS,NA
PESW1,12459000,16392488,OTX,47.583333,-120.618333,WENATCHEE RIVER AT PESHASTIN WA,WAC173545,45,WENATCHEE,2-Feb,Wenatchee R at Peshastin,Rule07,1933,USGS,NA
PESW1,12459000,16392488,OTX,47.583333,-120.618333,WENATCHEE RIVER AT PESHASTIN WA,WAC173545,45,WENATCHEE,3-Feb,Wenatchee R at Peshastin,Rule83,700,USGS,NA
PESW1,12459000,16392488,OTX,47.583333,-120.618333,WENATCHEE RIVER AT PESHASTIN WA,WAC173545,45,WENATCHEE,3-Feb,Wenatchee R at Peshastin,Rule07,1933,USGS,NA
PESW1,12459000,16392488,OTX,47.583333,-120.618333,WENATCHEE RIVER AT PESHASTIN WA,WAC173545,45,WENATCHEE,4-Feb,Wenatchee R at Peshastin,Rule83,700,USGS,NA
PESW1,12459000,16392488,OTX,47.583333,-120.618333,WENATCHEE RIVER AT PESHASTIN WA,WAC173545,45,WENATCHEE,4-Feb,Wenatchee R at Peshastin,Rule07,1933,USGS,NA
